label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.0,68.17857142857143,0.40584415584415723,44.982919254658384,14.178571428571429,11.011904761904757,18.92857142857143,13.269480519480519,-5.188095238095237,106.24999999999999,3.9007936507936485,50.84523809523809,35.27857142857143,39.05357142857143,38.0422077922078,4.345238095238095,-0.8769841269841265,-5.380252100840335,6.540640394088671,15.678571428571429,64.96428571428572,-4.144957983193277,72.17857142857143,88.67857142857143,25.951298701298704
1,-68.17857142857143,0.0,-67.77272727272727,-23.195652173913047,-54.0,-57.16666666666667,-49.25,-54.90909090909091,-73.36666666666666,38.071428571428555,-64.27777777777779,-17.333333333333343,-32.9,-29.125,-30.136363636363633,-63.833333333333336,-69.05555555555556,-73.55882352941177,-61.63793103448276,-52.5,-3.214285714285708,-72.32352941176471,4.0,20.5,-42.22727272727273
2,-0.40584415584415723,67.77272727272727,0.0,44.57707509881423,13.772727272727272,10.6060606060606,18.522727272727273,12.863636363636362,-5.593939393939395,105.84415584415582,3.4949494949494913,50.43939393939393,34.872727272727275,38.64772727272727,37.63636363636364,3.9393939393939377,-1.2828282828282838,-5.786096256684492,6.134796238244514,15.272727272727272,64.55844155844156,-4.550802139037434,71.77272727272727,88.27272727272727,25.545454545454547
3,-44.982919254658384,23.195652173913047,-44.57707509881423,0.0,-30.804347826086953,-33.971014492753625,-26.054347826086953,-31.713438735177863,-50.17101449275362,61.2670807453416,-41.08212560386473,5.862318840579704,-9.704347826086952,-5.929347826086953,-6.940711462450587,-40.63768115942029,-45.85990338164251,-50.363171355498714,-38.442278860569715,-29.304347826086953,19.98136645962734,-49.127877237851656,27.195652173913047,43.69565217391305,-19.03162055335968
4,-14.178571428571429,54.0,-13.772727272727272,30.804347826086953,0.0,-3.1666666666666714,4.75,-0.9090909090909101,-19.366666666666667,92.07142857142856,-10.27777777777778,36.66666666666666,21.1,24.875,23.863636363636367,-9.833333333333334,-15.055555555555555,-19.558823529411764,-7.637931034482758,1.5,50.78571428571429,-18.323529411764707,58.0,74.5,11.772727272727273
5,-11.011904761904757,57.16666666666667,-10.6060606060606,33.971014492753625,3.1666666666666714,0.0,7.916666666666671,2.2575757575757613,-16.199999999999996,95.23809523809523,-7.111111111111109,39.83333333333333,24.266666666666673,28.04166666666667,27.03030303030304,-6.6666666666666625,-11.888888888888884,-16.392156862745093,-4.471264367816087,4.666666666666671,53.95238095238096,-15.156862745098035,61.16666666666667,77.66666666666667,14.939393939393945
6,-18.92857142857143,49.25,-18.522727272727273,26.054347826086953,-4.75,-7.916666666666671,0.0,-5.65909090909091,-24.116666666666667,87.32142857142856,-15.02777777777778,31.916666666666657,16.35,20.125,19.113636363636367,-14.583333333333334,-19.805555555555557,-24.308823529411764,-12.387931034482758,-3.25,46.03571428571429,-23.073529411764707,53.25,69.75,7.022727272727273
7,-13.269480519480519,54.90909090909091,-12.863636363636362,31.713438735177863,0.9090909090909101,-2.2575757575757613,5.65909090909091,0.0,-18.457575757575757,92.98051948051946,-9.36868686868687,37.575757575757564,22.00909090909091,25.78409090909091,24.772727272727277,-8.924242424242424,-14.146464646464645,-18.649732620320854,-6.728840125391848,2.40909090909091,51.6948051948052,-17.414438502673796,58.90909090909091,75.4090909090909,12.681818181818183
8,5.188095238095237,73.36666666666666,5.593939393939395,50.17101449275362,19.366666666666667,16.199999999999996,24.116666666666667,18.457575757575757,0.0,111.43809523809522,9.088888888888885,56.033333333333324,40.46666666666667,44.24166666666667,43.230303030303034,9.533333333333331,4.311111111111111,-0.19215686274509736,11.72873563218391,20.866666666666667,70.15238095238095,1.0431372549019606,77.36666666666666,93.86666666666666,31.13939393939394
9,-106.24999999999999,-38.071428571428555,-105.84415584415582,-61.2670807453416,-92.07142857142856,-95.23809523809523,-87.32142857142856,-92.98051948051946,-111.43809523809522,0.0,-102.34920634920634,-55.4047619047619,-70.97142857142856,-67.19642857142856,-68.20779220779218,-101.90476190476188,-107.12698412698411,-111.63025210084032,-99.70935960591132,-90.57142857142856,-41.28571428571426,-110.39495798319327,-34.071428571428555,-17.571428571428555,-80.29870129870127
10,-3.9007936507936485,64.27777777777779,-3.4949494949494913,41.08212560386473,10.27777777777778,7.111111111111109,15.02777777777778,9.36868686868687,-9.088888888888885,102.34920634920634,0.0,46.944444444444436,31.37777777777778,35.15277777777778,34.141414141414145,0.4444444444444464,-4.777777777777775,-9.281045751633982,2.6398467432950223,11.77777777777778,61.06349206349207,-8.045751633986924,68.27777777777779,84.77777777777779,22.050505050505052
11,-50.84523809523809,17.333333333333343,-50.43939393939393,-5.862318840579704,-36.66666666666666,-39.83333333333333,-31.916666666666657,-37.575757575757564,-56.033333333333324,55.4047619047619,-46.944444444444436,0.0,-15.566666666666656,-11.791666666666657,-12.80303030303029,-46.49999999999999,-51.722222222222214,-56.22549019607842,-44.30459770114942,-35.16666666666666,14.119047619047635,-54.99019607843136,21.333333333333343,37.83333333333334,-24.893939393939384
12,-35.27857142857143,32.9,-34.872727272727275,9.704347826086952,-21.1,-24.266666666666673,-16.35,-22.00909090909091,-40.46666666666667,70.97142857142856,-31.37777777777778,15.566666666666656,0.0,3.7749999999999986,2.7636363636363654,-30.933333333333337,-36.15555555555556,-40.65882352941176,-28.73793103448276,-19.6,29.68571428571429,-39.423529411764704,36.9,53.4,-9.327272727272728
13,-39.05357142857143,29.125,-38.64772727272727,5.929347826086953,-24.875,-28.04166666666667,-20.125,-25.78409090909091,-44.24166666666667,67.19642857142856,-35.15277777777778,11.791666666666657,-3.7749999999999986,0.0,-1.0113636363636331,-34.708333333333336,-39.93055555555556,-44.43382352941176,-32.51293103448276,-23.375,25.910714285714292,-43.1985294117647,33.125,49.625,-13.102272727272727
14,-38.0422077922078,30.136363636363633,-37.63636363636364,6.940711462450587,-23.863636363636367,-27.03030303030304,-19.113636363636367,-24.772727272727277,-43.230303030303034,68.20779220779218,-34.141414141414145,12.80303030303029,-2.7636363636363654,1.0113636363636331,0.0,-33.6969696969697,-38.919191919191924,-43.42245989304813,-31.501567398119125,-22.363636363636367,26.922077922077925,-42.18716577540107,34.13636363636363,50.63636363636363,-12.090909090909093
15,-4.345238095238095,63.833333333333336,-3.9393939393939377,40.63768115942029,9.833333333333334,6.6666666666666625,14.583333333333334,8.924242424242424,-9.533333333333331,101.90476190476188,-0.4444444444444464,46.49999999999999,30.933333333333337,34.708333333333336,33.6969696969697,0.0,-5.222222222222221,-9.725490196078429,2.195402298850576,11.333333333333334,60.61904761904763,-8.49019607843137,67.83333333333333,84.33333333333333,21.60606060606061
16,0.8769841269841265,69.05555555555556,1.2828282828282838,45.85990338164251,15.055555555555555,11.888888888888884,19.805555555555557,14.146464646464645,-4.311111111111111,107.12698412698411,4.777777777777775,51.722222222222214,36.15555555555556,39.93055555555556,38.919191919191924,5.222222222222221,0.0,-4.503267973856208,7.417624521072797,16.555555555555557,65.84126984126985,-3.2679738562091503,73.05555555555556,89.55555555555556,26.82828282828283
17,5.380252100840335,73.55882352941177,5.786096256684492,50.363171355498714,19.558823529411764,16.392156862745093,24.308823529411764,18.649732620320854,0.19215686274509736,111.63025210084032,9.281045751633982,56.22549019607842,40.65882352941176,44.43382352941176,43.42245989304813,9.725490196078429,4.503267973856208,0.0,11.920892494929006,21.058823529411764,70.34453781512606,1.235294117647058,77.55882352941177,94.05882352941177,31.331550802139038
18,-6.540640394088671,61.63793103448276,-6.134796238244514,38.442278860569715,7.637931034482758,4.471264367816087,12.387931034482758,6.728840125391848,-11.72873563218391,99.70935960591132,-2.6398467432950223,44.30459770114942,28.73793103448276,32.51293103448276,31.501567398119125,-2.195402298850576,-7.417624521072797,-11.920892494929006,0.0,9.137931034482758,58.42364532019705,-10.685598377281949,65.63793103448276,82.13793103448276,19.41065830721003
19,-15.678571428571429,52.5,-15.272727272727272,29.304347826086953,-1.5,-4.666666666666671,3.25,-2.40909090909091,-20.866666666666667,90.57142857142856,-11.77777777777778,35.16666666666666,19.6,23.375,22.363636363636367,-11.333333333333334,-16.555555555555557,-21.058823529411764,-9.137931034482758,0.0,49.28571428571429,-19.823529411764707,56.5,73.0,10.272727272727273
20,-64.96428571428572,3.214285714285708,-64.55844155844156,-19.98136645962734,-50.78571428571429,-53.95238095238096,-46.03571428571429,-51.6948051948052,-70.15238095238095,41.28571428571426,-61.06349206349207,-14.119047619047635,-29.68571428571429,-25.910714285714292,-26.922077922077925,-60.61904761904763,-65.84126984126985,-70.34453781512606,-58.42364532019705,-49.28571428571429,0.0,-69.109243697479,7.214285714285708,23.714285714285708,-39.01298701298702
21,4.144957983193277,72.32352941176471,4.550802139037434,49.127877237851656,18.323529411764707,15.156862745098035,23.073529411764707,17.414438502673796,-1.0431372549019606,110.39495798319327,8.045751633986924,54.99019607843136,39.423529411764704,43.1985294117647,42.18716577540107,8.49019607843137,3.2679738562091503,-1.235294117647058,10.685598377281949,19.823529411764707,69.109243697479,0.0,76.32352941176471,92.82352941176471,30.09625668449198
22,-72.17857142857143,-4.0,-71.77272727272727,-27.195652173913047,-58.0,-61.16666666666667,-53.25,-58.90909090909091,-77.36666666666666,34.071428571428555,-68.27777777777779,-21.333333333333343,-36.9,-33.125,-34.13636363636363,-67.83333333333333,-73.05555555555556,-77.55882352941177,-65.63793103448276,-56.5,-7.214285714285708,-76.32352941176471,0.0,16.5,-46.22727272727273
23,-88.67857142857143,-20.5,-88.27272727272727,-43.69565217391305,-74.5,-77.66666666666667,-69.75,-75.4090909090909,-93.86666666666666,17.571428571428555,-84.77777777777779,-37.83333333333334,-53.4,-49.625,-50.63636363636363,-84.33333333333333,-89.55555555555556,-94.05882352941177,-82.13793103448276,-73.0,-23.714285714285708,-92.82352941176471,-16.5,0.0,-62.72727272727273
24,-25.951298701298704,42.22727272727273,-25.545454545454547,19.03162055335968,-11.772727272727273,-14.939393939393945,-7.022727272727273,-12.681818181818183,-31.13939393939394,80.29870129870127,-22.050505050505052,24.893939393939384,9.327272727272728,13.102272727272727,12.090909090909093,-21.60606060606061,-26.82828282828283,-31.331550802139038,-19.41065830721003,-10.272727272727273,39.01298701298702,-30.09625668449198,46.22727272727273,62.72727272727273,0.0
